EXT_ID,IsWalmart,text,TARGET,Walmart,TRADER JOES,WALGREEN,EXPECT MORE PAY LESS,Save money. Live better.,text_length
58bc55cbe4b0d23e37737466,,"CLEANING SUPPLIES
003070023 UPJP BLEACH T $2.

GROCERY .
071200856 NAIVAL GRANO F0 $2.
19717381 Cartwbeel MfGCn $0.
210010417 MAQKET PANTR FC $4.
Cartwbeel 5% off $4.99
212020607 MP JtLLY FC $1.
212040735 MP MUbTARD FC $0. ?¢G??
Cargwbgel 5% off $0.97
231100699 COrFtt-MAIE F0 $4/
261011988 ARNOLD OROWT FC $23
284100485 CANNON FC $3.
284110803 VP SLICED FC $2.
Cartwhee] 5% off $2.47

HEALTH-BEAUTY~COSMZT[CS
049000031 PURELL T $2.
19768075 Cartwheel Mfr??pn $0. .-

Cartwhee] 10% off $2.67 ?¢G??
049000575 EUJE BEAUTY 1 $4.;-
0011111?¢G???07168 MFR FOUPON $1.

Cartwhee] 10% off $5.49
049002262 EL E 1 $4.??
0011111-07165 ~. ?¢G??0 * $1.

' F L: _ a IT 1 $1.7- . ?¢G??19

' $1.,?¢G??

?¢G????¢G???-?¢G???----- --~""SPEC[AL PROMOTIuN -?¢G???
063024352 COJE BEAUTY
RefJnd Value $2.81
063024351 DOVE BEAUTY
_ RefJnd Value $2.81
063024706 DOJE_
0079400?¢G???07184 MFR CUUPON
RefJnd Vaiue $3 17
063024706 EOJE
0079400?¢G???07184 MFR CUUPON _ ?¢G??
Reflnd Vaiue $3.11
790012324 L? T l?¢G??ARDS _
001-210~896u819?¢G??961
NEW BAL: $5.00

PAC<AGE SUBTOTAL 021.00
TARGET ITEM DSCT

PAc<AgE TOTAL??
ALL ITEMS MUST BE_0LTURNE0 T00 TULL RLFUND",1,0,0,0,0,0,174
588ff611e4b090cf9c5a487c,,"1p

tr'

1523010
8

jay'

04/27/17

?¢G???

11..

.g.

FN
AOOOOOO
Qet Run fetter.
.99m
7297 2858 6992

RE. PAY LESS

99 ea

\\\\\\\\\\\\\\\\\\?¢FX

724-283-2489
mtgr et.

01/2l/2017 06.07
f r

Did you have
a super trip

E
m
A

Dwanrk)
KRAFT
2 0 $0

MP WHOLE MLK
2 0 $3.99 ea

T

BUTLER -

minute survey about

\\||\\\\\\\\\\\\

He]
Take a 2

212140318

. , . , r
. 13.5316? .
2 ?¢FG2.13? r... (S. s.?? $291,325
1 v
. 1 ???1.33
17.2.2:
, . 4 )5.
.7231, .y 7
if...
. 5. w.

. $52.2; , , .3 327;!
i .",0,0,0,0,1,0,103
58889482e4b05f73db077a1a,,"203000166 ARIZONA FC $5.??
2 0 $2.92 ea

MISC

790012338 GIFT CARDS N $100.
041-216-699-108?¢G???141
NEW BAL: $100.00

SUBTOTAL $105.84

Your REDcard Savings 5% $0.29-

0 = M0 TAX 4.9750% on $5.55 $0.28
TOTAL $105.83

x7385 TARGET CARD $105.83
AID: A0000006122222
Target Credit

Today?¢G??s REDca rd

REDcard Savings
Savings This Year

$0.29 $8.25
RPC#2-7020~0012-0174-0927-3 VCD#702-249-832

Not all shopping ?¢G??
trips are alike.

Share feedlgack. 335A 3?}:",1,0,0,0,0,0,66
58a746a5e4b0fe0988045106,,"lHl llll ! H llllll

:N!}l,:AI|JM?¢FFL?¢G??. ?¢G??..\ .45

ll

TUJ?¢G??ay?¢G??:
RtQCard . ?¢G??
(xi-Jugs 519.:

$11 132?¢G??

l

IUIAI HAVINU?¢G??) lHl?¢G???? H21""
H '

h

Kllu'w .I xlv.l[1\<? 1.?¢G??v:- I \

\\,?¢G??x.:y't'l['.1'n'lll n; ,p \ HUN-vi !L \W

NOt all shopping
hips are alke.

8?¢G???¢G?? feedback.",0,0,0,0,0,0,46
58af4a6fe4b068eafab0c813,,"{)2 4?¢G??s ?¢G??

  

'GROCERY
271100206

271980073

@TAR RGET

{KPH-T MON PAY LE???'

?¢G??TUTOR?¢G?? 6318650287 ?¢G??,
T17 DT 10 PM EXPIRES 05/24/ 5

|T|||TH|TT||T|HTITITIITITTIT

COKE CLASSIC FT $3.00 I
Saved $0.69 off $3.69
DEPOSIT FN $0.40

HEALTH-BEAUTY*COSHETICS

063010367 NICE N EASY $8.19
038151-127266 MFR COUPON $6.99-
063011323 NICE N EASY T $7.39

?¢FF ASONAL
I09060051

o3330116

\ 072073

3110125

. ""'z.
~. 4
?¢G?? av?¢G??:
x)?¢G?? ?¢G??T?¢G??
A I T;
??T ,-

T23?¢G?.

ML CHARCOAL T $9.99

TATIONERY- -OFFICE

BIRTHDAY CAR T $1.29

A S- ~SPORTING GOODS

TMNT T $19.99

STELLA ARTOI T ?¢FG9 99

SUBTOTAL $5

Your REDcard Savin s 5% $
TAX 8.6250X on S 7.20 $ .
I TOTAL $55.

TAR DEBIT CARD TOTAl $55 a
A AID. A00000051233<??

Target DebTI

v
.?¢G??}T

(}]({;(7:
:1

0U Detions about this

Tagget Debi it Card Tl dTTSCKIT T?¢G??TW

T 1- 888-72 729~7331 or M?¢G??8
M1 PO 80x6 673
nneapolis MN 5544D ?¢G???Db7

??? INDICATES SAVINGS",1,0,0,0,0,0,155
58799e4ce4b0d1a74fe8d527,,".??. ,.

:1?¢G?? Tw'k?¢G??v'

?¢G?? ~: f ?¢G??7\
.,' '2.) ?¢G??1?¢G???¢G?? JFK)?¢G??

.???-
?¢G??2""?¢G?'}4~ Hznsle

IMALIH BIAUTY COSHLIICS ..H
L')9~l(.)2U~TlE) FL. INTSTOthb

HOME
2530b0163 COTTONELLE $6.29
0036000-21080 MFR COUPON $1.00-

TOYS-SPORTING GOODS
087063653 STAR WARS T $14.98

--------------- SPECIAL PROMOTION - a--_.-
253070072 KLEENEX $5.79 a
0036000~20988 MFR COUPON $0.50?¢G???

Refund Value $4.12 T
253070072 KLEENEX 5.79 g
0036000?¢G???20988 MFR COUPON 0.50-

Refund Value $4.12 T
253070072 KLEENEX 5.79 w

- R COUPON O. 5-
0036000 21058 ngund VaTue $4.13 1 7

GIFT CARDS $5.00
790012324 041-216?¢G???804-083?¢G???411

NEW BAL: $5.00

PACKAGE SUBTOTAL
TARGET ITEM DSCT",1,0,0,0,0,0,95
589fadfde4b0314ab22f96b7,,"E????g??l

ALLEN - 972-396?¢G???9486
02/08/2017 08:43 PM

Tlllliiiilllllllliilillilllilillillll

ENTERTAINMENT-ELECTRONICS

058301020 BLU-RAY T $24. .
SAME ITEM ONLY IF OPEN
RETURN BY 03/10/17

058301026 BLU?¢G???RAY T $19.
SAME ITEM ONLY IF OPEN
Saved $5.00 off $24.99
RETURN BY 03/10/17

 

   

GROCERY

055090018 ORBIT FT .99

055090080 ALMD SINGLE FT .89

055090087 ALMOND JOY FT .89

055090672 EXTRA FT .99

267008011 BANANA FN .45
5 0 $0.29 ea

SUBTOTAL $50.19

Your REDcard Savings 5% $2 51-

T = TX TAX 8.2500% on $46.30 $3.82
MERCHANDISE TOTAL $51.50

x8058 TARGET DEBIT CARD TUTAL $91.50
TARGET DEBIT CARD $51.50
CASH BACK AMOUNT $40.00
AID: A0000006123333
Target Debit

Questions about thie
Target Debit Card IPdeHCITUn""
Cali 1-888-729-7331 or write
PO Box 673
Minneapolis, MN 55440-0073

1 INDICATES SAVINGS

Today?¢G??s
REDcard
Savings",1,0,0,1,0,0,125
58bd4c1ee4b0d23e37738459,,"?¢G?? TARGET

EXPECT MORE PAY LESS:

 

OCALA ?¢G??? 352~629~1333
03/05/2017 09:20 AM EXPIRES 06/03/17

liillifiiliil??ll???liliiilillllllIi/I

?¢G??3: ?¢G???¢G???¢G???¢G???¢G???¢G???¢G???¢G???¢G?? SPECIAL PROMOTION ---------------
003060923 00v 000 F000 $39.98

2 0 $19.99 ea T
Refund Value $17.49 each
790012324 GILL uARDs $5.00
U41 210 896?¢G???057~323
NEW BAL?¢G?? $5.00
VAUKAHV SUBTOTAL $44.98
LAPuLL L:EM 0307 $5.00-

"" PALHan lHTAL -_?¢G?????¡Ó????¡Ój??¡Ó8
ALL ITtMS musr 0L wLLUHULU LUR FULL REFUND

EUBIUIAL $39.93
T 3 FL TAX 7.!J'J'I?¢G??V?¢G???? l4|| $L~L98 $2;

u

TOTAL $42.43

x0000 [... : um! PMME?¢G??N? $5.00
*1078 0101! ih3?¢G??i L 7HENT $37.43
9.; A0000000980840

US UEBIL

wow L.1r ; (ram; [501 ANCE $0.00

TOZAL SAVJyus IHLS TRIP
A}: . UL)
REC??2-7064-Ui?¢G??5713 00/??. 1022.1 :7 WEN/59480249

Know d Wm! m: Leer!) Checkout
coope,hewif!.nV9/u0mpetltlon

   
 
 

Not all shOppi???g
0 0 trips are alike. ?¢G??
j \ Share feedback. 3?: :23:",1,0,0,0,1,0,133
58a0df9ee4b0314ab22f990d,,"@TARGET

EXPECT MORE. PAY LESS:

OCALA - 352-629-1333
02/12/2017 10:01 AM EXPIRES 05/13/17

lllllHllllllHllHIll!!||||||!|!|%}I

HEALIH?¢G??BEAUTY-COSMETICS
OBJUHISO4 GOODY r $2.59 l

""M; .._ my?¢G??... ???.

i SUBTOIAL $2.59
I = FL TAX 7.00002 G??? ?¢G??2.59 $0.19
TOTAL $2.78

*8925 VISA LHAPGE $2.78
AID; A0000000031010

V1sa

._ .. _.......:~........ ...-u ...

i INDICATES SAVINGS
REC??2-7043-0873-0161~0020-1 VCD#751*254-056

Know a creative teen? Check out
oooperhewitt.org/competition

Love your

feedback.

 

Help make your Target Run better.
Take a 2 minute survey about today's trip;

informtarget.99m
User ID: 7295 6912 7983

Password: 899 799
CUENTENOS EN ESPANOL",1,0,0,0,1,0,90
58b8bd59e4b0d23e377353a1,,"CLOTHING

036042504
036103004
036104024

GROCERY

055081857
055081906
055082996
055083038
055083050
055083051
055083209
203000096

EXPECT MORE. PAY LESS?

WINTER GARDEN - 407*395~0111
03/02/2017 03:37 PM EXPIRES 05/31/17

\\||\\\\\\\||\||\\\|||||l||||||l|l|ll

CAT 8 JACK
CAT 8 JACK
CAT 8 JACK

BRACH'S
GHIRARDELLI
WHOPPERS
PEEPS

PEEPS

PEEPS

MILKA

HIGH BRW CFE

54560005-0067 MFR COUPON

225055001
268120073
284100176
284100228
878021146

SEASONAL
234210043
234210045

234251137

234251146
234251147

MP DONUTS

AF BEEF STEA
FAGE

CHOBANI

AF SALAD

NAPKIN
NAPKIN

2 0 $3.00 ea
STORAGE BAGS
6 0 $1.00 ea
CRAFT SETS
STICKERS

5 0 $1.00 ea

TOYS-SPORTING GOODS

204102727

TSUM TSUM T
SUBTOTAL

g.~ I~' EL TAX 6. 5000% on $70. 57

$7.99
$8.99
$8.99

$2.50 i
$3.99
$2.50 l
$1.99
$1.99
$1.99
$0. 66 ?¢FF
$7.99
$1. 00-
$0.69
$9. 99
$1.00 $
$1.24
$4. 99

$3.00
$6.00

$6.00

$1.00
$5.00

$2.99

$90.48
$4.59

$95.07 .,",1,0,0,0,1,0,139
58ab6ae8e4b08c6e1ec0a97f,,"/
g

. ., .. /
??/Z/Zf/e /
??/L/ //////,///// /
gag? W;

/

7
$11.00

$11.00
A0000000042203

$10.28
$0 72

TOTAL

$10.28
*3086 DEBIT TOTAL PAYMENT

SUBTOTAL

m
m
m
m
m
w

CONTAINER CA
Not all shopping

OCALA - 352-629-1333
02/20/2017 08:40 AM EXPIRES 05/21/1
trips are alike.

Share feedback.

Ween

T
E
G
R
M
@

m1nute survey about today's trip

cooperhewitt.org/competition

FL TAX 7.0000% on
AID
Know a creative teen? Check out

Help make your Target Run better.

054094910
054094912

HOME
Take a 2

2/ i, 4,2,,",0,0,0,0,0,0,91
58a3b697e4b0314ab22f9c66,,"TARGET

EKPECT MORE. P???Ll???'

0

WINTER GARDEN "" 407-395*0111

02/14/2017 05:51 PW EXPIRES 05/15/17

|||||\\\||||?¢G??T|i||\i\Ililllll1|||||||||

GROCERY

"" 007100739 GERBER FN

071081481 NOURIS SNACK FN
271750184 BAI FT

SUBTOTAL
T = FL TAX 5.5000% 3r $1.66
TOTAL

#3870 DEBIT TOT ?¢G??.L P.0YMENT

  
      

$3.97
$1.99
$1.66

$7.62
$0.11
$7.73

$7.73

AIE: A0000000980840

US DEBIT

Thanks f<r us ing Cartwheel
l INDItWATE SAVINGS

REC??2-7045-2264-3172??s7e7~1 VCD#756~283-050

?¢G?I

Know a creative I een?¢G?? Check out
cooperhewitt o c/C)mpet1t10n",1,0,0,0,0,0,73
58a60a3ee4b0314ab22f9eb8,,"@TARGET

EXPECT MORE. PAY LESS:

SOUTH ELGIN - 847-697-1017
02/15/2017 11:15 AM EXPIRES 05/16/17

GROCERY
261010139

270020852
284100073

284100422

284100426
284100429

284100430
284100431

?li 284104553
?¢G?K. 288030035

288030055

' HOME
002020351

*0297 TARGET DEBIT CARD TOTAL

MP BREAD

FC $0.94

Cartwheei 5% off $0.99

ANNIES

FC $3 38

YOPLAIT LGHT FC $1
2 0 $0.50 ea

YOPLAIT

FC $1.00 1

2 0 $0.50 ea

YOPLAIT
YOPLAIT

FC $0.50
FC $1.00

2 0 $0.50 ea

YOPLAIT
YOPLAIT

FC $0.50
Ff $1.00

2 0 $0.50 ea

YOPLAIT

EC .54

2 0 $2.77 ea
RED BARON SS F0 ?¢G??.12

TOTINOS

56 OT BOX

FC .42

T .99

SUBTOTAL $24.39

Your REDcard Savings 5% $1.22?¢G???
IL TAX 7.5000% on
IL TAX 1.7500% on $18.37 $0,32

AID:

$4.80 $0.36
TOTAL $23.85

$23.85
A0000006123333

Target Debit

Questions about this

Target Debit Card transaction?
Call 1-888-729-7331 or write

.A .

1
i

i
l",1,0,0,0,1,0,147
58a62a18e4b0314ab22f9f04,,"GET

EXPAECTH MORE. PAY LESS-

INDEPENDENCE - 816-373-1800
02/16/2017 03:34 PM EXPIRES 05/17/17

|l|||||||||||||||||||||\|||||\\||||\|

CLOTHING
025042017 09 ATHLETIC T $9.99
GROCERY ?¢G??
055090058 ORBIT WINTMT FB $0.99
055090455 ORBIT FB $0.99
071061091 SB TORTILLA FB $2.50 1
071100526 HW BLUE DMND FB $2.99
071200763 LARABAR 5PK FB $4.99 1
Saved $0.90 off $5.89
071200783 LARABAR 5PK FB_ $4.99 1
Saved $0.90 off $5.89
210110012 OSCAR MAYER FB $1.77
212081315 MP VTNEGAR FB $2.84
Cartwheel 5% off $2.99
261050650 ARM AND HMMR FB 1.29
284061940 558 ORGNC MLV FB 3.32 1
Cattwheel 5% off $3 50
HEALTH~ ~BEAUTY- -COSMETICS
049001454 METHOD T $4.99
HOME
3 KITCHN TOWEL T $3.99
857878726 DISHCLOTH T $3.99
253070138 KLEENEX T 1.79
253070300 PUFFS T 1.99
353839355 FELT HEAR RT T $2.50 1

Saved $2. 50 off $5 00

 

QTATIONERVTOFFICEATr?¢G???nnml T ?¢FF?¢G??) 70",1,0,0,0,1,0,137
58bb5550e4b0d23e37736710,,"@TARGiET

EXPECT MORE PAY LESS:

. , OLENVIEW - ad7~bsx-*
02/25/2017 10:02 AM EKPI:

lllllllllllllllllllllllllllllllllllll

[lb/""235,4 7

Al 'lJUNlJlg l
5B H37 URIHI l
l
i

t:
H
l,

' l

l)

?¢G?? _ ;. 8B lni HRIEH
284020002 Ml 2 Pl MllK

HEN Ill Bl AUIY (JOSMl lllif)?¢G??
03,712Uu?¢G??33 l)! A'l?¢G?? (IlJMl?¢G??l l a'
094030047 HAllu hU ll
IOYS SPORI ING GOODS;
QI?¢G??JLll'llJIL-xlj-?¢G??s H'lJll l?¢G??ulNl. ml l
)Ubll)! M
W 5-).7?¢G??llJlltr; (m $1 1?¢G??

T AX

""~ XIV-J!) ?¢G??JIJA [.l'llllj'ial: ., .- : 1
All); AU?¢G?? 'll',_'J!,lLllllil"" ""
V1 SE} try-(ll 1'

RlilL??z lu'j"") 11M Ulm?¢G??z (Xx-ll) \Illlll-?¢G??t-Ii 2'51 541

Know 4-: [rm-:lex teen) lllw K (Jul
(. 00le llewl t t .u: sly/L mmml l 1 l on

Not all shopping : ?¢G??gt (
trips are alike. ;
Share feedback. 4E $5

""9,

Help make your Target Run beII???¢G??Bl"".",1,0,0,0,1,0,141
58a23e9fe4b0314ab22f9ad2,,"{a ?¢G??l
? E???W???TKmEHWLESE

MPW NILX )LLEE T MALL "" 612-338~0085
02 13/2017 05:15 PW EXPIRES 05/14/17

ITIIIHHIHIITHHIlllHlllllllll

WRETZLLPLSPS FE
)KJPP :H
32VEuj $ ,;5 (,FT_:KZ_?J+

\ ?¢G?? ?¢G??--. - A
. .?? ,..
- . ,.
'l u?¢G?? . - ~ 1?¢G??? \[9
x ' '1',?¢G?? ?¢G??I 5|;
,_. ..
?¢G??5.5.43 3 $1. ?¢G??9

UHIL,AL $18.35

Wish?¢G?? WEMBE H UJ?¢G?? UNI 10% $1.04

Your qu It. arc: "" 3.; ?¢G??52?¢G??s 5% $0 . 83--

7 = MN TAX 7.7]50% If $5.88 $0.46
TOTAL $16.14

x0861 TARGET K?¢G??IISTER?¢G??CARD $16.14

AJD: A0000006121111
TIT MasterCard

l INDICATES SAVINGS

 

Today's REDcmfd Savings",1,0,0,0,0,0,99
5871a2d5e4b0e80f9e3c251c,,""" I""
V"" EXPECT?¢G?? MORE m??esg???¢G??

. MAIISON WE I 608 827-8
01/01/2011 02 35 PM EXPIRES

liill! Illi'li it!|l??¡Ói!iilii??¡Ó!ilillllll

800
04/Dl/17

CLOIHING
0430893?0 M30 HENIEE S I $14.99
QNQQERY
2 2430095 , """"| 0 11.69
212189??¡Ó91 EggggEEE??¡Ó ES $1.69
212180593 CMPBLS SOUP FN $1.69
{35181174 CNPBIs soup EN $1.69
231100213 TAZO FT $11.99
231101425 TAZO FN $11.99
261010651 HEALTHY LIFE FN $2.49
270000401 MP CARRUTS FN $0.99
'44020104 P SKIN MILK EN $1.41
1L3H1???5 MP BARFLS EN $1.49
I HEALTHnBEAUIY~COSMEIIES ?¢G??W
1 037130346 1101 P. Y 82-49/
i 063021859 DOVE btAUTY?¢G?? I $9.49
094030021 AIRBORNE 100 I $9.99
094140042 UPUP 0010, 0 I $8.g9
094140140 UP8UP I $5.39

TOVS?¢G??SP J ?¢G?
0gm??mmmu FOOREDS .ExPQ I $10.00

. CUBTOTAL $93.36
T = WI TAN . r- ~u 4-?¢G? .I8.23 $3.75
5.50004 0n $$0TAL $97.11
44724 UEBII IOIAL p $97 11
AID. AZd593000980840
us DEBIT

w INDICATES sAvINGS :./I

 

?¢G???- W?¢G??
m",0,0,0,0,0,0,151
5899d228e4b05f998de95ea3,,"@TARGET.

EXPECT MORE. PAY LESS:

CHICAGO DIVISION ?¢G??? 312*470~8944
02/05/2017 05:17 PM EXPIRES 05/06/17

W ,. TlllllllllllliiiiiiTllllHHllllllTl

071100051 CLUB FB $2.50 A
CLUB ORIGINAL 13.702

Saved $0.74 off $3.24
211151264 BOLTHOUSE FB $1.89
BOLIHOUSE CARROT STICKS 1202
212120507 _ BUMBLBEE CAN FB $4.20 I
BUMBLBEE CAN SOLID WHT H20 502
~ 3 0 $1.40 ea
212120634 - BUMBLBEE CAN FB $2.32
BUMBLBEI: CAN PINK SALMN 502
270020024 AMV'S FB $4.39
AMY'S 1002 THAI GREEN CURRY

270020025 AMY'S FB $8.78
AMY S 1002 CHINES NOODLE VEG
2 0 $4.39 ea
3?¢G??4023053 TRUMOO FB $3.07
TRUMOO LF CHOC MILK HG
.388071426 MP ICE CREAM FB $3.62
MP ICE CREAM 4PK COOKIE SAND

TH--BEAUTY?¢G???COSMFTICS _ ..
USSD91822 PLACKR MICRO r $532

PLACKR MICRO MICRO MINT PICKS 160CT
2 @ $3.41 ea

SUBTOTAL $37.59
BAG DISCOUNT (1) $0.05-

AX 10.2500% on $6.77 $0.69
A

X 2.2500% on $30.77 $0.69
TOTAL $38.92

*0948 GIFT CARD PAYMENT $5.00
*1002 AMEX CHARGE $33.92
AID:A000000025010801
AMERICAN EXPRESS
x0948 GIFT CARD BALANCE $0.00",1,0,0,1,1,0,164
587bdbb3e4b0d1a74fe8d636,,"@TARGE'I?

EXPECT MORE. PAY LESS:

PLYMOUTH MEETING - 610-276-0042
01/15/2017 03:19 PM EXPIRES 04/15/17

ITIINIIIIITlllllllllllllllHllITIITI

HEALTH-BEAUTY?¢G???COSMETICS

049001651 OLD SPICE T $4.99 i
STATIONERY-OFFICE ?¢G??
081030199 RING BINDER T $6.47

SUBTOTAL $11.46
T = PA TAX 6.0000% on $11 46 $0.69
TOTAL $12.15

*7635 VISA CHARGE $12.15
AID: AOOOOOOOO31010
Visa Credit

1 INDICATES SAVINGS

REC#2-7015-1269-01?¢G??3""3423-5 VCD#752-258-648

   
 

      
  

A Not all shopping

trips are alike. 31%:

Share feedback. 39?¢G?? $1

 

510?¢G??
Help make your Target Run better.
Take a 2 minute survey about today's trip:

jnfgrmtergetjggm
User ID: 7298 4873 1982

Password: 805 765",1,0,0,0,1,0,91
58bc72fde4b0d23e37737816,,"@TARGET

EXPECT MORE. PAY LESS:

BIG FLATS - 607-796-59

10

03/05/2017 02:02 PM EXPIRES 06/03/17

ITIIIIIIT||l111555511151EFT!

CLEANING SUPPLIES

003050555 BONA T $12.99
GROCERY .
055081793 REEST?¢G??S FT $2.99
Cartwhee] 105 ~<i $3.33
055083008 REESE'S 11 $6.66
2 0 $3.33 8m
055083047 PEEPS Fl $1.49
055083083 DOVE FT $3.59
Cartwheel 10% off $3.99
"" 071050525 FRITO-LAY FN $7.99
071090470 KEEBLER FS FN $2.69
210011522 OSCAR MAYER FN $3.49
212260164 OLD EL PASO FN $1.79
212260301 OEP KIT FN $2.69
218033613 KINGS HAWAII FN $3.39
261000659 CAKES FN $6.57
3 0 $2.19 ea
' . 270060167 EL MONTEREY FN $5.69
"" 271100100 COCA-COLA FT $4.19
271100102 COCA-COLA FT $4.19
271980405 DEPOSIT N $0.50
271980405 DEPOSIT N $0.50
SUBTOTAL $71.40
T = NY TAX 8.0000% on $36.10 $2.89
TOTAL $74 . 29
x7068 DEBIT TOTAL PAYMENT $74.29
AID: A0000000980840
US DEBIT

Thanks for using Cartwheel!

?¢FF INDICATES SAVINGS

-?¢G??? _
?¢G?? ~-?¢G???-_--_-?¢G????¢G???-_?¢G????¢G????¢G????¢G???-~?¢G???-_

TOTAL SAVINGS THIS TRIP
$2.02",1,0,0,0,1,0,154
58b0b70be4b05f7a0519318d,,"@TARGET

MPH T HUM PAY LESSI

010~fl??l?? 00/ /9b 5910
U/?¢G??JWWZHl/ 11 H] AM PXPIRES 05/55/1/

EEEEWIEEZEEEHH?1%ii?!1H?!

00011:.
HHWH: thilx
tth -

GROCERY

2f1400020 l-?¢G??1u??? {1
Saved $1.00 off $4.99
Cartwhee] 10% off $3 99

271400025 DASANI FT $3.59 0
Saved $1.00 off $4.99
Cartwheel 10% off $3.99
271400025 DASANI FT $3.59 ???
Saved $1.00 off $4.99
Cartwheel 10% off $3.99 ?¢G??
DASANI FT $3.59 a
Saved $1.00 off $4.99
Cartwheel 10% off $3 99
DEPDSYT FN $0 00
iih'-??¡Ó= [N u? as
00-411 m;
0001; '11
DFPOSIi 1
DEPO??I! ~N

. I
DEIQQLi 'N

HEALTH-BEAUTY-COSMETICS ?¢G??
049061626 RAZOR BLADES T

-~~~~ SPECIAL PROMOTION?¢G???'u?¢G?????

}:"" ---9 OUNTAIN 05w
27120106 Rgfund Value $4.00

. r N D VLTG
271200279 R2?¢FDund Value $4.00

M1N 0 VLXG

711900070

ACKAGE SUB
ETN D VL1G P 0

CE TOTAL _
ITEMS MUSTPQEK????TURNED FOR EgyFVBEFUND",1,0,0,0,1,0,139
589b5c0be4b05f998de96081,,"Bil: HA];
()1 tl?¢G??), 2l'l1/ 10

[WW

ruAW HKYLESS

@TABGET

?¢G??(_}t') ?¢G??41?¢G?.

l??iHW

{7?¢G?? 1/
11M

I:Hi3!3!????5??¡Ó!f??¡Ó???iiMilli??iiiliiiil

GRULLLRY

y?1400714 UAsANI

2 [47 $73 14 ea
[JH?¢G??UIH
DFT41811

HEAL H! -l-3t-LAUI Y-- COSME: I .1 CS
0520/0285 CONCEALER

HOME

{,1 Linn H n u; \i-i'mml ll. I?¢G??i' 1'

Lcn 1w! N47! 4 ?¢G??12"" '
(HUQAMEBH ?¢G??if??
harlwhwai 15% ?¢G??
ORNAMRN] SIG
Bdrtwheei 15%
LIGH3 SIURAG
tartwheel 15%

muzuquUb
quUbHHHb
nn2ubuu9u

igY-?¢G??ELZIAL PROMOTION

?¢G??/1 All) 3| ?¢G??1 1?¢G???; REC-?¢G?1 ELXF?¢G??

zlluBqu] FRESH FXP

Refund Value $1_4U

EAQKAGE uUUIUIAL
FRtSH EXP FREE

_ PAttant mm
AH mm?? mm: m RI HIRNH Hm

Hufund Va1ue $1.50

NY IAK 5.0000

"")?¢G??159

[hdhkb fur

olJBIO1AL

% an $45.96

TOTAL
leA uHAFWL?¢G??E
AID:

C DEBIT

Ubiih

l???l

CC.?¢G? ?¢G??1 W! ='. ?¢G??r

    
  

' U 'i/[l'???¢G?? 1]

RrH min

$31} 12). -
At???l???iuluif3bt???34",1,0,0,0,0,0,135
589fb03ce4b0314ab22f96b9,,"DULUTH ?¢G??? 218?¢G???727?¢G???8851 , r 17
02/11/2017 10:28 AM EXPIRES 05/12/

IIIIIIUl|l|||llUllHIIllHllillllll

071080342 NUT A/O SEED FN

071180109 6000 SQUEEZ
Saved $1.00 off $6-29
Cartwheel 10% off $4-
071180289 BLACK FOREST FT
.. 1 Cartwheel 15% off $3-
231000118 MINI WHEATS FN r -
Cartwhee] 10% off $3.79 .
231000197 PEBBLE COLD FN $2.46
Cartwhee1 10% off $2.74

HEALTH?¢G???BEAUTY?¢G???COSMEEICS .
037120247 CLEARASIL 90 . N _ $7.59

Cartu} 91 5% 011 $7.99
094030609 EML+ .??NG 30 T $11.99
.3 094140246 DIME 4+4OZ M $8.99
' Cartwhee} 10% off $9.99

'L*< HOME

3;; 253020055 UPUP 10490 3 I 313.49
' Sav?¢FF . 00 011 $10.99
Cartwneel 10% 011 $14.99

PETS
083150214 WET 000 F000 T $5.87

SEASONAL
284140124 STAMP ' $2_00
2 0 $1.00 ea

TOYS~SPORTING GOODS
086024999 SHOPKINS T $2_99

__-__ ~SPECIAL PROMOTION~w?¢G???~~~

0

263000195 CHARMIN $1??f99?¢G???¢G??

19719079 Cartwheel MfGCn $1.00.

Refund Value $11.49 T

253060195 CHARMIN
Refund Value $11.49 $1?.99

790012324 GIFT CARDS -
041-216-788-635~657 $b'00
NEW BAL: $5.00",0,0,0,0,0,0,160
58768190e4b0087d2c8a0706,,"CE ) AFIG_ --..

EX XPECT MORE PAY L555:
010111N 2 . ?¢G??
. I 1, .~ . 1 .
01/W ?¢FG11 ' ;~
, :4 04/10/17

\1\\\ ?¢G??111111111111111111111

11N1 1 r 1,,,_
?¢G??(M1111U1141$??¡Óf5gm

(avlwhe
..)?¢G??11.1~""
1PE13

if?¢G?? 1U""? 11': '5

1'14 1) 111 1 1
???¢G??41 4| 1N
' :11 10111:; 11.3, .

[f'gU?¢G??xHY HUMHHQ?¢G?? )
31(de [)1]
RE)?¢G?? 1.).{HU
AQUAP1U-J
Saved $0,00 Uri ;'

07 4091513 , ' ?¢G??1 WP?¢G?? . ?¢G??$011
074091514 r h a"" '00
074091513

253030122

( 11 twin-e141

2530400 2 111UN11
JP BA] H

2530b01/2
Carlwhsel?¢G??
253060172 4P BATH
tarlwheel 5%
2530602f19 CHARMIN
19655141 tartwheel Mt11ph",0,0,0,0,1,0,102
